969.370000, 629.336086
952.230183, 617.363802
935.102402, 605.533694
917.989676, 593.641205
900.592497, 581.667425
883.703407, 569.774923
866.363752, 557.914923
849.253373, 545.818351
957.276795, 646.373407
940.288134, 634.457375
923.069969, 622.647627
905.896629, 610.644204
888.883860, 598.785805
871.634253, 586.754782
854.446440, 574.957899
837.318686, 562.998950
945.306643, 663.371937
928.335553, 651.449490
911.263715, 639.486445
894.015356, 627.721633
876.766138, 615.763440
859.814782, 603.878340
842.466670, 592.026705
825.312148, 580.052422
933.336537, 680.439617
916.226898, 668.451807
899.139643, 656.645842
882.100510, 644.755675
864.938470, 632.925450
847.732464, 620.859595
830.569813, 609.161888
813.411250, 597.178187
921.359831, 697.465314
904.260320, 685.686940
887.140171, 673.664415
870.166671, 661.855941
852.954446, 649.953032
835.835376, 638.094119
818.554628, 625.976518
801.468994, 614.219172
909.486670, 714.474505
892.298494, 702.463809
875.204687, 690.805529
858.066874, 678.897021
840.975556, 666.989350
823.776292, 654.987000
806.682143, 643.201373
789.415946, 631.188451
897.379086, 731.446640
880.289470, 719.692960
863.194010, 707.785653
846.144581, 695.946934
828.951515, 683.992017
811.882569, 672.201824
794.719689, 660.168261
777.656230, 648.253412
885.522419, 748.500750
868.258258, 736.582528
851.217696, 724.800873
834.175957, 712.948242
817.080352, 701.076152
799.968535, 689.103451
782.745641, 677.235913
765.604227, 665.279824
873.539942, 765.380369
856.440020, 753.605551
839.321364, 741.820096
822.225301, 729.940435
805.110057, 718.024245
788.001459, 706.274553
770.876592, 694.267584
753.666947, 682.471904
