615.011461, 845.172529
625.083215, 827.183836
635.150852, 809.008588
645.145575, 790.896610
655.093647, 772.607767
664.910642, 754.284387
674.888846, 735.873089
684.869923, 717.593712
596.889510, 835.677392
606.918618, 817.291055
617.029137, 799.240161
626.825989, 780.954541
636.840196, 762.835188
646.789574, 744.519161
656.723147, 726.132066
666.674592, 707.708587
578.832721, 825.776960
588.632403, 807.664998
598.773795, 789.449464
608.656956, 771.246900
618.615968, 752.975224
628.702525, 734.725111
638.385176, 716.301453
648.343477, 697.874623
560.473301, 816.096788
570.562956, 797.851271
580.482264, 779.655484
590.360510, 761.304355
600.501150, 743.228061
610.456448, 724.870284
620.428535, 706.478695
630.325121, 688.142611
542.329773, 806.178905
552.270227, 787.998932
562.276251, 769.736228
572.274376, 751.610727
582.072135, 733.240308
592.138399, 714.973879
602.030891, 696.660118
612.012731, 678.322097
523.977709, 796.605212
533.905197, 778.208886
544.068080, 760.028443
554.060440, 741.708402
563.651369, 723.326052
573.702239, 705.000475
583.676010, 686.819104
593.681194, 668.432487
505.809849, 786.718327
515.750826, 768.610819
525.667782, 750.136441
535.654880, 731.841167
545.501577, 713.446941
555.333162, 695.147175
565.418891, 676.783212
575.503900, 658.600075
487.341969, 776.941914
497.416816, 758.655520
507.361372, 740.363342
517.390573, 721.969858
527.259349, 703.673509
537.127918, 685.371498
547.080664, 667.021036
557.232028, 648.680233
468.914568, 767.291525
478.967297, 748.935782
489.073742, 730.650577
498.851728, 712.096385
508.824837, 693.699682
518.678658, 675.481483
528.712199, 657.115583
538.718783, 638.727480
