896.825415, 323.136923
877.772272, 332.325825
858.575627, 341.633023
839.664223, 350.771396
820.596296, 360.124634
801.466553, 369.313299
782.575406, 378.631484
763.569422, 387.762901
905.921196, 342.013256
886.737594, 351.156013
867.690861, 360.433662
848.530370, 369.724703
829.546410, 378.918289
810.639153, 388.233752
791.522285, 397.456130
772.650628, 406.572743
914.762335, 360.930571
895.794409, 370.171396
876.679451, 379.395227
857.675548, 388.549646
838.458107, 397.857660
819.604327, 407.071242
800.588034, 416.296207
781.553743, 425.551047
923.874025, 379.800654
904.672498, 389.129285
885.734182, 398.219606
866.575588, 407.451845
847.630765, 416.688571
828.513509, 425.961276
809.621664, 435.150450
790.545659, 444.392038
932.786767, 398.775126
913.698449, 408.037952
894.741025, 417.103435
875.621856, 426.277925
856.616970, 435.499140
837.698056, 444.752684
818.576868, 453.951849
799.647791, 463.191174
941.788163, 417.637858
922.729127, 426.774126
903.701392, 436.111925
884.747096, 445.137959
865.641902, 454.420138
846.554162, 463.686267
827.678511, 472.785700
808.535396, 482.048627
950.583954, 436.570181
931.567848, 445.750533
912.616185, 454.920641
893.712486, 464.123710
874.647817, 473.262268
855.633778, 482.475432
836.597855, 491.690894
817.782546, 500.777703
959.614956, 455.494620
940.563544, 464.589597
921.629973, 473.736654
902.665551, 482.943199
883.712932, 492.163381
864.695195, 501.173455
845.648307, 510.497811
826.739556, 519.560067
968.529169, 474.309129
949.576524, 483.472099
930.565288, 492.582014
911.611797, 501.791394
892.647503, 510.907183
873.751035, 520.108607
854.817773, 529.184674
835.696359, 538.436361
