586.027175, 838.630459
597.729146, 821.598152
609.430625, 804.344349
621.189141, 787.243167
632.855382, 769.849205
644.547525, 752.697442
656.309321, 735.358372
667.879779, 718.260931
568.973838, 827.270004
580.660587, 810.045398
592.401446, 792.889015
604.053704, 775.759312
615.866833, 758.510352
627.337618, 741.211416
639.055770, 724.011397
650.703087, 706.658913
551.830300, 815.815503
563.519315, 798.827895
575.164300, 781.289863
586.804669, 764.188134
598.464335, 746.916008
610.211487, 729.742367
621.863365, 712.280009
633.457020, 695.102278
534.562881, 804.327019
546.253337, 787.031108
558.028988, 770.034694
569.614450, 752.565874
581.438359, 735.455411
592.939845, 718.101151
604.571339, 700.839685
616.294341, 683.680988
517.286832, 792.852378
529.103451, 775.602710
540.681301, 758.372916
552.317504, 741.172772
564.052382, 723.877068
575.709272, 706.571374
587.292064, 689.236555
599.050295, 671.958019
500.150821, 781.566557
511.797211, 764.135869
523.463408, 746.964130
535.098743, 729.698380
546.635696, 712.257547
558.486082, 695.016674
570.113063, 677.739053
581.799235, 660.301503
482.868389, 769.820729
494.459597, 752.689587
506.146673, 735.231775
517.735013, 718.057975
529.373650, 700.719405
541.226705, 683.377602
552.769312, 665.922877
564.488016, 648.743305
465.461240, 758.389088
477.084524, 741.086876
488.834683, 723.815996
500.464769, 706.412147
512.114497, 689.102295
523.845408, 671.795760
535.578524, 654.380477
547.129622, 637.123959
448.135029, 746.957109
459.748080, 729.592559
471.503021, 712.178113
483.169590, 694.837631
494.811349, 677.591458
506.473921, 660.164108
518.159237, 642.862305
529.762208, 625.456860
