982.102170, 512.254663
961.746621, 507.476110
941.183036, 502.709588
921.017025, 498.098885
900.181564, 493.381767
879.948430, 488.713491
859.076119, 483.954608
839.091670, 479.442019
977.232634, 532.424483
956.925464, 527.755952
936.207699, 522.987403
915.983237, 518.456871
895.349812, 513.604379
875.089678, 509.018022
854.640047, 504.343214
833.982653, 499.574669
972.136777, 552.706138
951.888895, 548.090436
931.489896, 543.318081
911.107030, 538.695712
890.886653, 534.081882
870.040570, 529.231883
849.855038, 524.706254
829.053802, 519.915444
967.351461, 572.979727
947.183677, 568.380793
926.645069, 563.760336
906.102096, 558.936814
885.873786, 554.370644
865.216466, 549.525286
845.123220, 544.942454
824.731984, 540.339734
962.719773, 593.433009
941.907313, 588.530892
921.754607, 583.949134
901.276778, 579.183869
881.067160, 574.567337
860.628227, 569.950973
840.089313, 565.290775
819.892212, 560.577205
957.877877, 613.623822
937.230145, 608.891390
917.127875, 604.236072
896.736754, 599.580510
876.132567, 594.848457
855.883119, 590.276439
835.293916, 585.518008
815.035059, 580.859318
952.992465, 633.887358
932.821602, 629.267571
911.937439, 624.525340
891.864487, 619.878773
871.368852, 615.242051
851.049327, 610.504605
830.762170, 605.891352
810.031090, 601.116101
947.940304, 654.061169
927.891910, 649.437215
907.277476, 644.634589
887.171723, 640.167265
866.921275, 635.439030
846.092604, 630.653048
825.927979, 626.123761
805.572152, 621.453349
943.192477, 674.311244
923.118023, 669.698207
902.814266, 665.077525
882.139605, 660.366259
861.934912, 655.677676
841.471124, 651.016039
821.151319, 646.410190
800.810666, 641.850462
