380.410542, 424.092855
396.755448, 437.753833
413.068941, 451.366820
429.223087, 465.037844
445.398193, 478.715692
461.632015, 492.015553
477.922221, 505.703998
494.069931, 519.193781
393.847343, 408.000549
410.126047, 421.796759
426.260579, 435.289773
442.737399, 448.947151
458.821555, 462.611287
475.043592, 476.073885
491.215119, 489.847010
507.422633, 503.310904
407.255711, 391.925548
423.630114, 405.653747
439.800699, 419.306083
456.003871, 432.984785
472.335690, 446.722865
488.580740, 460.076784
504.742578, 473.782785
520.893664, 487.218987
420.826757, 375.859069
437.218365, 389.655418
453.411861, 403.305274
469.622379, 416.970631
485.840541, 430.709445
502.035455, 444.158137
518.227661, 457.741900
534.264759, 471.248714
434.209680, 359.882981
450.555222, 373.627747
466.873013, 387.136419
482.992130, 400.861360
499.183570, 414.461560
515.422443, 428.008444
531.523284, 441.648359
547.819444, 455.111554
447.758691, 343.648378
463.940017, 357.252704
480.176862, 371.147571
496.463402, 384.667338
512.867785, 398.295688
529.000472, 412.083869
545.045878, 425.769900
561.344454, 439.356803
461.406276, 327.530469
477.616655, 341.175032
493.889124, 355.102761
509.923694, 368.788551
526.368612, 382.350952
542.515750, 395.853940
558.670713, 409.623927
574.801642, 423.143118
474.803088, 311.345442
491.135883, 325.095275
507.344714, 338.934018
523.523147, 352.590752
539.782545, 366.186420
555.990800, 379.926153
572.036427, 393.551712
588.169321, 407.077223
488.157773, 295.081332
504.441619, 308.930931
520.783806, 322.784493
537.155431, 336.330323
553.146549, 350.065912
569.418433, 363.857702
585.698783, 377.365420
601.880799, 390.927094
