442.760173, 324.934968
453.049041, 343.685596
463.228890, 362.373911
473.391988, 381.109813
483.493567, 399.627294
493.723223, 418.348316
503.785924, 436.910157
513.857540, 455.410587
461.250805, 314.982023
471.557425, 333.640187
481.545222, 352.453343
491.723469, 371.145138
501.878218, 389.869693
512.088792, 408.367043
522.318417, 426.847693
532.404078, 445.473749
479.595623, 305.008660
489.793049, 323.810023
499.907430, 342.571003
510.241737, 361.033369
520.380319, 379.772600
530.424642, 398.448860
540.563044, 416.915548
550.647948, 435.502022
498.385121, 294.902646
508.441256, 313.701964
518.466791, 332.451643
528.676639, 351.123424
538.773249, 369.842268
548.774228, 388.353136
558.955213, 406.955091
569.297148, 425.464781
516.664170, 284.902275
526.882521, 303.758744
537.136695, 322.419852
547.197774, 341.145846
557.377125, 359.673980
567.447374, 378.427701
577.430830, 397.063137
587.504658, 415.484518
535.288739, 274.811373
545.489009, 293.533068
555.515113, 312.385897
565.478955, 331.055586
575.789467, 349.751207
585.707984, 368.433604
595.854978, 387.018944
605.982097, 405.465992
553.730656, 264.845411
563.800904, 283.613690
573.930227, 302.412339
584.211462, 321.052873
594.257276, 339.697668
604.269321, 358.505593
614.519333, 376.930312
624.386726, 395.647529
572.399115, 254.671188
582.457333, 273.500408
592.489884, 292.326716
602.625628, 310.933325
612.621130, 329.765818
622.670187, 348.383708
632.713325, 366.975240
642.825879, 385.573561
590.712273, 244.602479
600.845538, 263.485490
611.007355, 282.208320
621.084206, 300.937872
631.243663, 319.632508
641.250814, 338.331311
651.289992, 356.980836
661.543376, 375.502221
