960.980517, 422.612098
939.742288, 424.011751
918.919372, 425.524917
897.758727, 427.020912
876.895961, 428.503040
855.574784, 430.029461
834.851200, 431.620424
813.664340, 433.047183
962.274074, 443.583210
941.332843, 444.997327
920.166527, 446.369513
899.313688, 447.938627
878.136235, 449.433359
857.248456, 450.966350
836.125026, 452.424168
815.319647, 453.939338
963.560473, 464.400514
942.466075, 465.983614
921.505854, 467.368664
900.505801, 468.864904
879.468291, 470.327130
858.554103, 471.947279
837.564552, 473.368515
816.620070, 474.899956
964.739650, 485.187907
943.675242, 486.695014
922.621140, 488.091462
901.742396, 489.672978
880.774592, 491.087324
859.796194, 492.634248
838.771085, 494.088253
817.874764, 495.742439
965.905436, 506.202766
945.148983, 507.731458
923.984280, 509.107146
903.180495, 510.542130
882.094882, 512.088897
861.320560, 513.626745
840.238335, 514.990810
819.389314, 516.506291
967.474756, 526.970830
946.170102, 528.479338
925.447867, 530.023657
904.537844, 531.476184
883.613403, 532.956778
862.600124, 534.397298
841.585320, 536.003732
820.628297, 537.242206
968.646174, 547.832545
947.614776, 549.198444
926.659499, 550.723855
905.649607, 552.180439
884.783747, 553.762855
863.705103, 555.079710
842.986804, 556.628496
821.802041, 558.069461
969.803135, 568.781737
948.869088, 570.219849
927.920531, 571.718391
907.106618, 573.078890
886.180591, 574.526320
865.270899, 576.101217
844.327838, 577.486497
823.538623, 578.864465
971.210508, 589.498020
950.251616, 590.940837
929.232362, 592.391808
908.454430, 593.968605
887.515201, 595.362416
866.484941, 596.841613
845.492592, 598.296067
824.645979, 599.953141
